type,phenomenon,dataset,underspecified sentence,control sentence,und length in words,control length in words,und word length,control word length,und length in characters,control length in characters,und average concreteness,control average concreteness,und average AoA,control average AoA,und average word frequency,control average word frequency
3,Added compound,CLAIRE,1. Minimize damage if a trench must be dug near a tree. ,1. Minimize bomb damage if a trench must be dug near a tree. ,12,13,3.666666667,3.692307692,56,61,2.637400073,2.806830836,7.304765439,7.358245021,0.079656117,0.073562066
3,Added compound,CLAIRE,Click your device's name. ,Click your home device's name. ,4,5,5.5,5.2,26,31,2.869700218,3.117760174,9.275268301,8.19351864,0.022339352,0.028909348
3,Added compound,CLAIRE,Crease the fold with your fingernail. ,Crease the exterior fold with your fingernail. ,6,7,5.333333333,5.714285714,38,47,2.667088986,2.857504845,6.579464189,7.143826448,0.204545704,0.175382436
3,Added compound,CLAIRE,"There are also other, more specialized lights that are used for plants. ","There are also other, more specialized grow lights that are used for plants. ",12,13,5.0,4.923076923,72,77,2.339588986,2.392697525,9.028049462,8.702045657,0.060314661,0.05576385
3,Added compound,CLAIRE,4. Determine the ratio of the reactants. ,4. Determine the bulk ratio of the reactants. ,7,8,4.857142857,4.75,41,46,2.312685839,2.428600109,8.013737315,8.28827015,0.367119756,0.321327197
3,Added compound,CLAIRE,"If you feel lightheaded or dizzy, stop this exercise immediately. ","If you feel lightheaded or dizzy, stop this massage exercise immediately. ",10,11,5.6,5.727272727,66,74,2.947880087,3.059890988,7.19220062,7.529273291,0.039030878,0.035552105
3,Added compound,CLAIRE,Follow the instructions carefully. ,Follow the dosing instructions carefully. ,4,5,7.75,7.4,35,42,2.634700218,2.715013566,9.245961551,9.596775854,0.250582799,0.20047661
3,Added compound,CLAIRE,Trim the hair with a pair of sharp shears. ,Trim the side hair with a pair of sharp shears. ,9,10,3.777777778,3.8,43,48,2.815837102,2.902253391,5.898640348,5.780776313,0.233723858,0.210961588
3,Added compound,CLAIRE,"Your doctor may be able to help you identify your specific triggers, through tracking the times when symptoms are the worst or performing an allergy test at his office. ","Your doctor may be able to help you identify your specific spring triggers, through tracking the times when symptoms are the worst or performing an allergy test at his office. ",29,30,4.827586207,4.866666667,169,176,2.568193164,2.612253391,7.118581986,7.064629254,0.116968143,0.113162587
3,Added compound,CLAIRE,"In this film, a young Jewish girl (played by Kirsten Dunst) who is tired of celebrating Passover is magically transported back in time to a Nazi camp. ","In this film, a young Jewish girl (played by Kirsten Dunst) who is tired of celebrating Passover is magically transported back in time to a Nazi concentration camp. ",27,28,4.592592593,4.892857143,151,165,2.635284058,2.61616677,7.771310405,7.791977891,0.112378217,0.108389617
3,Added compound,CLAIRE,"When the affected area is dry and there is still a thin residue left, try using scotch tape to remove it. ","When the affected area is dry and there is still a thin binding residue left, try using scotch tape to remove it. ",21,22,4.047619048,4.181818182,106,114,2.799288944,2.826139447,7.440644642,7.602433521,0.140911297,0.134570294
3,Added compound,CLAIRE,"If you don’t know anyone who can take your cat, you might be able to name a pet sanctuary or retirement home to take care of your cat. ","If you don’t know anyone who can take your cat, you might be able to name a pet sanctuary or community retirement home to take care of your cat. ",28,29,3.821428571,4.0,135,145,2.775538137,2.801209235,5.967558726,6.012815322,0.102924422,0.099765562
3,Added compound,CLAIRE,"Take two pieces of tape, then stick them together sideways. ","Take two pieces of duct tape, then stick them together sideways. ",10,11,5.0,4.909090909,60,65,2.980506783,3.140460712,7.426700927,7.727909934,0.062734139,0.057042557
3,Added compound,CLAIRE,"Your policy will have a liability limit, which is the maximum amount the insurance will pay in case of an accident. ","Your liability policy will have a liability limit, which is the maximum amount the insurance will pay in case of an accident. ",21,22,4.523809524,4.727272727,116,126,2.403752422,2.383581858,7.645191302,7.884046243,0.184029123,0.175716891
3,Added compound,CLAIRE,"After you feel comfortable speaking to him, ask him for his number- a great step into getting to know each other a tad bit more personally. ","After you feel comfortable speaking to him, ask him for his vehicle number- a great step into getting to know each other a tad bit more personally. ",26,27,4.384615385,4.481481481,140,148,2.528656455,2.606854364,6.182506208,6.1972282,0.094217383,0.090814423
3,Added compound,CLAIRE,"Pick up the top half of the angel food cake, you originally put aside, and place this layer on top of the mixture. ","Pick up the top half of the angel food cake, you originally put aside, and place this layer on top of the fruit mixture. ",23,24,4.0,4.041666667,115,121,2.849350775,2.931044493,5.72669149,5.639329345,0.227716298,0.218269121
3,Added compound,CLAIRE,"When fishermen have chummed the water to attract big fish, avoid surfing at those times. ","When day fishermen have chummed the water to attract big fish, avoid surfing at those times. ",15,16,4.933333333,4.8125,89,93,2.771173449,2.842975109,7.28263816,7.046223275,0.114892417,0.108917119
3,Metonymic reference,CLAIRE,"If your box will easily come apart (like a shirt-box), be sure to use a little of tape to keep it from opening during the wrapping process. ","If your box will easily come apart (like a shirt-box), be sure to use a little bit of tape to keep it from opening during the wrapping process. ",27,28,4.185185185,4.142857143,140,144,2.593891401,2.618038137,6.047396682,6.062489657,0.146375269,0.141274338
3,Metonymic reference,CLAIRE,Put the chocolate syrup on one of the crackers ,Put the chocolate syrup on one section of the crackers ,9,10,4.222222222,4.5,47,55,3.244029662,3.243626696,5.610921015,5.727828913,0.308312346,0.278484973
3,Metonymic reference,CLAIRE,"The election will certainly be a of discussion, but try to think of more neutral things to discuss. ","The election will certainly be a topic of discussion, but try to think of more neutral things to discuss. ",18,19,4.555555556,4.578947368,100,106,2.24472599,2.262898307,6.650672793,6.713268962,0.159729395,0.151661547
3,Metonymic reference,CLAIRE,"If you are using tube paints, squeeze out tiny of the colors you plan to use onto a palette or white plastic picnic plate. ","If you are using tube paints, squeeze out tiny photographs of the colors you plan to use onto a palette or white plastic picnic plate. ",24,25,4.125,4.4,123,135,3.13271116,3.128853391,6.717660978,6.888955862,0.127372291,0.122311608
3,Metonymic reference,CLAIRE,Remove the template and carefully place the square of foil to one side as you cut other shapes. ,Remove the template and carefully place the square piece of foil to one side as you cut other shapes. ,18,19,4.333333333,4.368421053,96,102,2.887918551,2.953817574,6.125860789,6.060815484,0.221615657,0.21005245
3,Metonymic reference,CLAIRE,Use a thermometer to measure the internal temperature of the bread after about 20 minutes and bake until the bread's temperature is 180 degrees F. ,Use a thermometer to measure the internal temperature of the bread after about 20 minutes and bake until the bread's interior temperature is 180 degrees F. ,25,26,4.88,5.0,147,156,2.642554748,2.67899495,7.153805862,7.237121021,0.213549737,0.205380686
3,Metonymic reference,CLAIRE,This will discourage some of ants from trying to enter the home. ,This will discourage some species of ants from trying to enter the home. ,12,13,4.416666667,4.615384615,65,73,2.320733406,2.40067699,7.357765439,7.431783482,0.190143423,0.175663828
3,Metonymic reference,CLAIRE,"Try feeding the cat different types of food, such as cat biscuits or of cat meat. ","Try feeding the cat different types of food, such as cat biscuits or jars of cat meat. ",16,17,4.125,4.117647059,82,87,2.823833424,2.836329514,7.018335838,7.252553322,0.148780428,0.140035152
3,Metonymic reference,CLAIRE,9. Brush your guinea pig's as often as possible. ,9. Brush your guinea pig's collar as often as possible. ,9,10,4.444444444,4.6,49,56,2.597229759,2.801506783,8.450095141,8.261085627,0.032068059,0.028893893
3,Metonymic reference,CLAIRE,2. Apply 3-4 of peppermint oil to your scalp every day. ,2. Apply 3-4 drops of peppermint oil to your scalp every day. ,11,12,4.090909091,4.166666667,56,62,3.10864253,3.102611232,7.318939752,7.625697528,0.108576232,0.099557704
3,Metonymic reference,CLAIRE,"Take a large of foil, cover the pot/vessel with it and place the lid on top. ","Take a large variety of foil, cover the pot/vessel with it and place the lid on top. ",16,17,3.8125,4.0,77,85,2.734691739,2.699121637,6.180368079,6.280934663,0.247838637,0.233386625
3,Metonymic reference,CLAIRE,"If you don't have your own computer, ask of a family member to use theirs. ","If you don't have your own computer, ask families of a family member to use theirs. ",15,16,4.0,4.25,75,84,2.669671189,2.692583424,6.116014751,6.421265896,0.122741745,0.115198032
3,Metonymic reference,CLAIRE,"While your appetite may decrease, ensure you don’t get dehydrated by drinking of fluids. ","While your appetite may decrease, ensure you don’t get dehydrated by drinking plenty of fluids. ",14,15,5.357142857,5.4,89,96,2.772952485,2.747422319,8.083400743,7.928738427,0.071264414,0.066554845
3,Metonymic reference,CLAIRE,2. Add ½ of white vinegar into the salt and baking soda mix. ,2. Add ½ pounds of white vinegar into the salt and baking soda mix. ,13,14,3.692307692,3.857142857,61,68,3.215774448,3.202952485,7.327882718,7.590179172,0.166192647,0.154376767
3,Metonymic reference,CLAIRE,"5. Scrub the shampoo into the rat's, but don't use too much. ","5. Scrub the shampoo into the rat's milk, but don't use too much. ",12,13,4.083333333,4.076923077,61,66,2.628444565,2.659815519,7.423529778,7.698645416,0.175143824,0.161677089
3,Metonymic reference,CLAIRE,Some people find that pillows become uncomfortably warm after laying on them for a long of time. ,Some people find that pillows become uncomfortably warm after laying on them for a long extent of time. ,17,18,4.705882353,4.777777778,97,104,2.699929463,2.629933382,6.54721102,6.77903263,0.095300875,0.090066215
3,Metonymic reference,CLAIRE,Wet both of the pieces of paper with the flour paste you mixed earlier and apply them to the pig. ,Wet both portions of the pieces of paper with the flour paste you mixed earlier and apply them to the pig. ,20,21,3.9,4.095238095,98,107,2.742253391,2.756254037,6.398544867,6.617663353,0.276565056,0.263421973
3,Metonymic reference,CLAIRE,"While diaries can save you from work, they are not worth splurging of money on. ","While diaries can save you from work, they are not worth splurging millions of money on. ",15,16,4.333333333,4.5625,80,89,2.878088986,2.922583424,7.337236827,7.566161592,0.074950366,0.070322179
3,Metonymic reference,CLAIRE,Let them find their own of faith. ,Let them find their own style of faith. ,7,8,3.857142857,4.0,34,40,2.673219131,2.672816739,6.814396019,6.910096517,0.093086057,0.081996121
3,Metonymic reference,CLAIRE,"Wait until your hot glue gun is hot (about 10 minutes), and then use it to place a few drops of hot glue around the edges of the bottom of mason jar lid. ","Wait until your hot glue gun is hot (about 10 minutes), and then use it to place a few drops of hot glue around the edges of the bottom region of mason jar lid. ",33,34,3.666666667,3.735294118,154,161,2.860723294,2.870407903,6.358277319,6.440092692,0.172706147,0.167756926
3,Metonymic reference,CLAIRE,Eat of fruits and veggies. ,Eat thousands of fruits and veggies. ,5,6,4.4,5.166666667,27,37,2.459760174,2.555844638,8.42370984,8.853097045,0.226151757,0.188737945
3,Metonymic reference,CLAIRE,6. Count the total of stairs and record that number. ,6. Count the total area of stairs and record that number. ,10,11,4.3,4.272727273,53,58,2.721880087,2.812618261,6.89813082,6.869209837,0.22916862,0.209356238
3,Metonymic reference,CLAIRE,2. Fold the paper so that the other of opposite corners match. ,2. Fold the paper so that the other set of opposite corners match. ,12,13,4.25,4.153846154,63,67,2.366255652,2.446543679,6.798380522,6.736966636,0.232763759,0.215901092
3,Metonymic reference,CLAIRE,Get a large of paper. ,Get a large piece of paper. ,5,6,3.4,3.666666667,22,28,2.514506783,2.785422319,7.036403627,6.678669689,0.193660565,0.161702925
3,Metonymic reference,CLAIRE,"Check in the of September, because even though this may seem a bit early to you, snowstorms have occurred in Buffalo as early as October, so you need to be prepared. ","Check in the days of September, because even though this may seem a bit early to you, snowstorms have occurred in Buffalo as early as October, so you need to be prepared. ",31,32,4.35483871,4.34375,166,171,2.313875344,2.346566739,6.494373985,6.635175831,0.145049069,0.140928454
3,Metonymic reference,CLAIRE,"Tie one of the wick to a stick, such as a chopstick or a piece of dowel. ","Tie one section of the wick to a stick, such as a chopstick or a piece of dowel. ",17,18,3.294117647,3.5,73,81,2.474635345,2.517155604,5.872542718,5.922957011,0.241752614,0.228879614
